model,epoch,train_loss,train_accuracy,val_loss,val_accuracy
V4_AvgPool,1,0.6335868058602016,0.7643541666666667,0.4395428762435913,0.8335
V4_AvgPool,2,0.4233830197850863,0.8445,0.3657630197207133,0.86175
V4_AvgPool,3,0.3708069404462973,0.8653333333333333,0.33109066605567933,0.8773333333333333
V4_AvgPool,4,0.3358028168181578,0.8776041666666666,0.31849228461583456,0.88075
V4_AvgPool,5,0.3144643156627814,0.8875833333333333,0.29460289096832276,0.8946666666666667
V4_AvgPool,6,0.29445210085312523,0.8933541666666667,0.2740866805712382,0.8994166666666666
V4_AvgPool,7,0.2785847353041172,0.8981041666666667,0.27278054269154867,0.9013333333333333
V4_AvgPool,8,0.26594906389713285,0.9046875,0.26872746499379474,0.902
V4_AvgPool,9,0.2539577543040117,0.9079791666666667,0.2572751664320628,0.9056666666666666
V4_AvgPool,10,0.2419712934891383,0.9118333333333334,0.24811587844292324,0.9104166666666667
V4_AvgPool,11,0.2319877020617326,0.9165416666666667,0.24736712062358857,0.9110833333333334
V4_AvgPool,12,0.22161658548315366,0.9174583333333334,0.2509593427578608,0.9099166666666667
V4_AvgPool,13,0.20984547746181487,0.9227291666666667,0.23830490664641063,0.91725
V4_AvgPool,14,0.20117091451585292,0.9252708333333334,0.24355785433451335,0.9161666666666667
V4_AvgPool,15,0.1953734549432993,0.9280416666666667,0.24332437527179718,0.9181666666666667
V4_AvgPool,16,0.1865320612117648,0.9300208333333333,0.2355357706149419,0.9191666666666667
V4_AvgPool,17,0.17974643350640931,0.9322083333333333,0.24077570577462515,0.917
V4_AvgPool,18,0.17125659717619418,0.936375,0.23874768022696177,0.9186666666666666
V4_AvgPool,19,0.16390042078991732,0.9384166666666667,0.23694696299235027,0.9195833333333333
V4_AvgPool,20,0.16084042272468407,0.9392083333333333,0.24382184942563376,0.921
V4_AvgPool,21,0.1505699346313874,0.9440208333333333,0.24853950983285905,0.9194166666666667
V4_AvgPool,22,0.14538125217954317,0.9459375,0.2538645448684692,0.9178333333333333
V4_AvgPool,23,0.13846770885338386,0.9471875,0.2522676236828168,0.9230833333333334
V4_AvgPool,24,0.1345912656535705,0.9487083333333334,0.2464417942762375,0.92
V4_AvgPool,25,0.12934895686805248,0.950625,0.24619084779421488,0.9226666666666666
V4_AvgPool,26,0.12245881045113008,0.9538333333333333,0.26367198491096494,0.9228333333333333
V4_AvgPool,27,0.1210395732447505,0.9544375,0.2718808504740397,0.9230833333333334
V4_AvgPool,28,0.1149579039439559,0.9565,0.2552738538980484,0.9231666666666667
V4_AvgPool,29,0.1093967266716063,0.9579791666666667,0.2645785185893377,0.9220833333333334
V4_AvgPool,30,0.10795156377678117,0.9584583333333333,0.26338199879725777,0.9219166666666667
V4_AvgPool,31,0.10204178672966857,0.960625,0.2703370790282885,0.922
V4_AvgPool,32,0.0980074084016184,0.9624166666666667,0.2877279224395752,0.9235
V4_AvgPool,33,0.09399584205417584,0.9630416666666667,0.28775258308649065,0.9213333333333333
V4_AvgPool,34,0.09110461217413346,0.9636041666666667,0.28709946044286094,0.9235833333333333
V4_AvgPool,35,0.09045550149927536,0.9657291666666666,0.3045816722313563,0.9206666666666666
V4_AvgPool,36,0.08721680429205299,0.9664166666666667,0.3150067993005117,0.92175
V4_AvgPool,37,0.08228673540304104,0.9671041666666667,0.3247659908135732,0.9233333333333333
V4_AvgPool,38,0.08234897788614035,0.9680208333333333,0.3100169576207797,0.9220833333333334
V4_AvgPool,39,0.07704988425395762,0.9700833333333333,0.3230049264927705,0.9244166666666667
V4_AvgPool,40,0.07556394104287029,0.9703333333333334,0.32729219549894334,0.9216666666666666
V4_AvgPool,41,0.07260143071226775,0.9712916666666667,0.3272837174932162,0.9224166666666667
V4_AvgPool,42,0.07143411807343364,0.9729583333333334,0.3483822940190633,0.92275
V4_AvgPool,43,0.06907536184818794,0.9725833333333334,0.3568690305948257,0.9224166666666667
V4_AvgPool,44,0.06926278316353758,0.9723958333333333,0.36135622960329056,0.9195
V4_AvgPool,45,0.06622163200533639,0.9736875,0.3331113780339559,0.9245833333333333
V4_AvgPool,46,0.06201899208935598,0.9753125,0.3566442864338557,0.9234166666666667
V4_AvgPool,47,0.06419510573986918,0.975125,0.3758953205148379,0.9248333333333333
V4_AvgPool,48,0.059909877065724385,0.9763125,0.37465921938419344,0.92375
V4_AvgPool,49,0.05920090696758901,0.9764583333333333,0.3680579700867335,0.925
V4_AvgPool,50,0.05724079907406122,0.9772708333333333,0.37694635132948556,0.9263333333333333
