model,fold,epoch,train_loss,train_accuracy,val_loss,val_accuracy
transformer_v1,4,1,0.7277665799458821,0.7349583333333334,0.49449187294642133,0.8208333333333333
transformer_v1,4,2,0.4924135607481003,0.8201666666666667,0.46497558538119,0.8298333333333333
transformer_v1,4,3,0.440078299621741,0.8379583333333334,0.42545668729146324,0.8435
transformer_v1,4,4,0.40943390186627704,0.850125,0.36920272040367125,0.8598333333333333
transformer_v1,4,5,0.3866231699585915,0.8562291666666667,0.36512526178359983,0.86525
transformer_v1,4,6,0.37015551640590033,0.86175,0.36271220024426776,0.8709166666666667
transformer_v1,4,7,0.3602627183794975,0.8686458333333333,0.37763024067878725,0.8633333333333333
transformer_v1,4,8,0.3508335746228695,0.8693958333333334,0.3299138567845027,0.8780833333333333
transformer_v1,4,9,0.3372721675733725,0.8757083333333333,0.347659659186999,0.87575
transformer_v1,4,10,0.331556532839934,0.8776875,0.32244253913561505,0.8788333333333334
transformer_v1,4,11,0.3238545336425304,0.8790208333333334,0.32488688683509825,0.8775
transformer_v1,4,12,0.31791485667228697,0.8811666666666667,0.32474432937304176,0.8805833333333334
transformer_v1,4,13,0.31270130939781665,0.8831041666666667,0.3109325949350993,0.8865833333333333
transformer_v1,4,14,0.30622424389918645,0.8857291666666667,0.33841076107819873,0.8806666666666667
transformer_v1,4,15,0.30240019873778023,0.8860625,0.3163665111462275,0.8845
transformer_v1,4,16,0.29652819579839707,0.8895208333333333,0.3343891173203786,0.8806666666666667
transformer_v1,4,17,0.2935943140735229,0.8909583333333333,0.30727184772491456,0.89
transformer_v1,4,18,0.29093030845125517,0.8914791666666667,0.31381762758890785,0.8879166666666667
transformer_v1,4,19,0.2880747836132844,0.89225,0.3224865182240804,0.88725
transformer_v1,4,20,0.284428162475427,0.8925208333333333,0.32353705604871114,0.8851666666666667
transformer_v1,4,21,0.27957554308573407,0.8961041666666667,0.3286711837450663,0.8841666666666667
transformer_v1,4,22,0.27746585037310917,0.89575,0.30245841896533965,0.8919166666666667
transformer_v1,4,23,0.27459137692054114,0.8983958333333333,0.3016639983654022,0.88925
transformer_v1,4,24,0.26971320776144664,0.8991875,0.29671151320139566,0.8928333333333334
transformer_v1,4,25,0.2712494651873906,0.8974583333333334,0.30068371566136676,0.894
transformer_v1,4,26,0.26669022083282473,0.9020625,0.3035306680997213,0.8918333333333334
transformer_v1,4,27,0.2620840869943301,0.9022083333333333,0.30495598967870075,0.8886666666666667
transformer_v1,4,28,0.26171829166511695,0.9016458333333334,0.3180323591629664,0.8851666666666667
transformer_v1,4,29,0.25899517905712127,0.9025416666666667,0.3204763781229655,0.8879166666666667
transformer_v1,4,30,0.25531471612056095,0.9045625,0.2956609614690145,0.89325
transformer_v1,4,31,0.2542395780980587,0.9061041666666667,0.3182702874739965,0.8915833333333333
transformer_v1,4,32,0.2541247732539972,0.9043541666666667,0.3271725693146388,0.8904166666666666
transformer_v1,4,33,0.24854549290736516,0.9064166666666666,0.29509634482860564,0.8939166666666667
transformer_v1,4,34,0.2523649899860223,0.9047916666666667,0.30823078894615175,0.8885
transformer_v1,4,35,0.2481073892712593,0.9066666666666666,0.2948977160056432,0.8928333333333334
transformer_v1,4,36,0.2473991246422132,0.9077916666666667,0.29507117811838784,0.8930833333333333
transformer_v1,4,37,0.24413995003700256,0.9081875,0.2951667805512746,0.8954166666666666
transformer_v1,4,38,0.24252596073349317,0.9083125,0.30912758588790895,0.8888333333333334
transformer_v1,4,39,0.24231202678382396,0.9086666666666666,0.30723950966199237,0.88975
transformer_v1,4,40,0.24055621089041232,0.9076458333333334,0.2895883633295695,0.8959166666666667
transformer_v1,4,41,0.23576408040523528,0.9126875,0.2951513735850652,0.89375
transformer_v1,4,42,0.23299845622479914,0.9120833333333334,0.3338677320082982,0.8825833333333334
transformer_v1,4,43,0.2343259901603063,0.9121666666666667,0.3072744708061218,0.89175
transformer_v1,4,44,0.23254647160073122,0.9130416666666666,0.314179801940918,0.89175
transformer_v1,4,45,0.23350714279711246,0.9125833333333333,0.31420614488919574,0.8894166666666666
transformer_v1,4,46,0.22591696120798588,0.9139375,0.2927452896436056,0.8945
transformer_v1,4,47,0.230896779820323,0.91275,0.29746992548306783,0.895
transformer_v1,4,48,0.22864847841858865,0.9141458333333333,0.28879829959074654,0.8990833333333333
transformer_v1,4,49,0.22646942927936714,0.9155416666666667,0.28165478332837424,0.8995
transformer_v1,4,50,0.2246200543642044,0.9150625,0.2890950336456299,0.8974166666666666
transformer_v1,4,51,0.22525493430097898,0.9147916666666667,0.2970498727162679,0.8945833333333333
transformer_v1,4,52,0.2197914717743794,0.91775,0.30346871972084044,0.8970833333333333
transformer_v1,4,53,0.22307373157143592,0.91575,0.2969837528069814,0.8946666666666667
transformer_v1,4,54,0.2215676514953375,0.9165833333333333,0.31096313865979514,0.895
transformer_v1,4,55,0.22034302314619222,0.9181666666666667,0.2967362092336019,0.9005
transformer_v1,4,56,0.21947322031855585,0.9181041666666667,0.3005889956156413,0.8948333333333334
transformer_v1,4,57,0.21669217469294866,0.9179166666666667,0.313874129931132,0.8949166666666667
transformer_v1,4,58,0.21468460147082805,0.91925,0.30129339118798576,0.8963333333333333
transformer_v1,4,59,0.21502080198129017,0.9187291666666667,0.2914044532775879,0.8981666666666667
transformer_v1,4,60,0.21636177619795005,0.9185625,0.2945861262083054,0.8984166666666666
transformer_v1,4,61,0.21345190606514614,0.9193125,0.287608384847641,0.9011666666666667
transformer_v1,4,62,0.21199339587489763,0.9202708333333334,0.29191345123449963,0.8993333333333333
transformer_v1,4,63,0.2144064857463042,0.9203958333333333,0.2995393400986989,0.8985
transformer_v1,4,64,0.21254888299107552,0.9204166666666667,0.3023981989622116,0.89425
transformer_v1,4,65,0.21288311248024305,0.9204583333333334,0.29553124181429546,0.9013333333333333
transformer_v1,4,66,0.20949176860352356,0.9222083333333333,0.2989262306292852,0.8986666666666666
transformer_v1,4,67,0.20942004967232544,0.92125,0.29483929634094236,0.89775
transformer_v1,4,68,0.21022583296895028,0.92025,0.31196430102984113,0.8975833333333333
transformer_v1,4,69,0.20318953761955102,0.9233125,0.2979846234321594,0.8944166666666666
transformer_v1,4,70,0.20368287905057272,0.9239166666666667,0.28946226513385775,0.90175
transformer_v1,4,71,0.20740593683967987,0.9211666666666667,0.29881212131182355,0.9009166666666667
transformer_v1,4,72,0.20583099801341692,0.9221666666666667,0.29809930733839674,0.8989166666666667
transformer_v1,4,73,0.20291971349219481,0.9235,0.3122960600455602,0.8984166666666666
transformer_v1,4,74,0.20045178404947123,0.924625,0.3050244932373365,0.8989166666666667
transformer_v1,4,75,0.20093010504047076,0.9239583333333333,0.31386198168992996,0.8966666666666666
transformer_v1,4,76,0.20198332543671133,0.92425,0.3046256460348765,0.8965833333333333
transformer_v1,4,77,0.20149472539126873,0.9242083333333333,0.29813941156864165,0.8983333333333333
transformer_v1,4,78,0.20025705043474834,0.9246875,0.2916322434345881,0.8986666666666666
transformer_v1,4,79,0.19800241556763648,0.9240625,0.3105210701227188,0.8975
transformer_v1,4,80,0.19680024040242036,0.927125,0.29865066810448965,0.9011666666666667
transformer_v1,4,81,0.20002277109523614,0.92425,0.2959784553448359,0.8995
transformer_v1,4,82,0.19594460460543633,0.9258125,0.29819862842559813,0.8985833333333333
transformer_v1,4,83,0.19648121726016204,0.9261041666666666,0.3144983734289805,0.8945833333333333
transformer_v1,4,84,0.19512288132309913,0.9253958333333333,0.2943940156698227,0.9025833333333333
transformer_v1,4,85,0.19288268231848876,0.9273125,0.3065759567419688,0.8961666666666667
transformer_v1,4,86,0.1951747259795666,0.9272291666666667,0.31261725147565206,0.8985833333333333
transformer_v1,4,87,0.19625295940538248,0.9267083333333334,0.31234540287653606,0.8983333333333333
transformer_v1,4,88,0.1917722616220514,0.9276875,0.3151312086979548,0.90125
transformer_v1,4,89,0.19208818072080613,0.9271041666666666,0.31245024502277374,0.89425
transformer_v1,4,90,0.19117679917812347,0.9278125,0.2983884880940119,0.9010833333333333
transformer_v1,4,91,0.19098530076444148,0.9290208333333333,0.31162472983201345,0.8954166666666666
transformer_v1,4,92,0.1897985118528207,0.9285,0.3048758754730225,0.9003333333333333
transformer_v1,4,93,0.18727903507153193,0.9289791666666667,0.31662678547700246,0.89925
transformer_v1,4,94,0.19018538906921942,0.930125,0.3013246312936147,0.89875
transformer_v1,4,95,0.19148991355796655,0.9279583333333333,0.30213932367165885,0.90075
transformer_v1,4,96,0.1897956635951996,0.9288958333333334,0.3140902232726415,0.9000833333333333
transformer_v1,4,97,0.18971144671738147,0.9283958333333333,0.30990205695231754,0.8961666666666667
transformer_v1,4,98,0.18663273997604846,0.9296458333333333,0.3109445812702179,0.8961666666666667
transformer_v1,4,99,0.18693089995284876,0.9297083333333334,0.31269050669670106,0.8975
transformer_v1,4,100,0.18443299768368404,0.929875,0.29679331815242765,0.9019166666666667
