model,fold,epoch,train_loss,train_accuracy,val_loss,val_accuracy
V5_GELU,4,1,0.505222737133503,0.8185,0.34532539733250933,0.871
V5_GELU,4,2,0.3271488469541073,0.8798125,0.30552847345670064,0.8871666666666667
V5_GELU,4,3,0.27731355544924735,0.8983958333333333,0.26817430325349173,0.902
V5_GELU,4,4,0.24388419089714686,0.9101666666666667,0.2596248280207316,0.9055833333333333
V5_GELU,4,5,0.21710148523251216,0.9203333333333333,0.2373422950108846,0.91275
V5_GELU,4,6,0.19712869853278,0.9261458333333333,0.23011145051320395,0.9154166666666667
V5_GELU,4,7,0.17305188422401746,0.9360208333333333,0.2277944193283717,0.9194166666666667
V5_GELU,4,8,0.15407921252399684,0.942125,0.22393048073848087,0.91975
V5_GELU,4,9,0.13865252198278905,0.9488125,0.23003513795137406,0.9166666666666666
V5_GELU,4,10,0.12208442452798288,0.9555833333333333,0.2259986688296,0.9216666666666666
V5_GELU,4,11,0.10760651093597214,0.9595,0.24205222608645757,0.9200833333333334
V5_GELU,4,12,0.09637940433993936,0.963625,0.23330693157513938,0.9244166666666667
V5_GELU,4,13,0.08468026314241191,0.9682916666666667,0.23801614417632422,0.92225
V5_GELU,4,14,0.0743428476974368,0.9717916666666667,0.25303464392820996,0.923
V5_GELU,4,15,0.06610321330837905,0.9752083333333333,0.25834317988157274,0.9245833333333333
V5_GELU,4,16,0.05901232021953911,0.978125,0.2825467077145974,0.9265
V5_GELU,4,17,0.05351897955313325,0.9799791666666666,0.2842385312616825,0.9226666666666666
V5_GELU,4,18,0.04989794985577464,0.981375,0.30202189479023217,0.9233333333333333
V5_GELU,4,19,0.042962594284520796,0.9845,0.31980414468050006,0.9231666666666667
V5_GELU,4,20,0.04042449932638556,0.98475,0.3213304958492518,0.9221666666666667
V5_GELU,4,21,0.03871126384008676,0.9862291666666667,0.3160553676982721,0.9228333333333333
V5_GELU,4,22,0.03648192752432078,0.9869791666666666,0.3365424820780754,0.9238333333333333
V5_GELU,4,23,0.03408506261301227,0.9875625,0.3397627486586571,0.926
V5_GELU,4,24,0.03139384581653091,0.9886666666666667,0.3657127512743076,0.9256666666666666
V5_GELU,4,25,0.028250241462374107,0.9902708333333333,0.3718206880763173,0.923
V5_GELU,4,26,0.0307508000220793,0.9889375,0.35836617825428646,0.9245
V5_GELU,4,27,0.027675127863379504,0.9896875,0.39776889931162196,0.9201666666666667
V5_GELU,4,28,0.02579083626414649,0.9909583333333334,0.3963863218128681,0.924
V5_GELU,4,29,0.026014942006828884,0.9905833333333334,0.40305955400069554,0.9226666666666666
V5_GELU,4,30,0.024977929669238317,0.9908541666666667,0.4019197072684765,0.923
V5_GELU,4,31,0.023302614880745143,0.9917708333333334,0.4108774112065633,0.9244166666666667
V5_GELU,4,32,0.021414363384052802,0.9925833333333334,0.4266778584072987,0.9199166666666667
V5_GELU,4,33,0.023624744581873528,0.9916666666666667,0.4440307843486468,0.9195833333333333
V5_GELU,4,34,0.023083381328576555,0.9922291666666667,0.44980172530810036,0.9215
V5_GELU,4,35,0.019938853199981774,0.9930208333333334,0.44672917944192886,0.9201666666666667
V5_GELU,4,36,0.02089978114030479,0.9924791666666667,0.4220750305081407,0.9251666666666667
V5_GELU,4,37,0.02322818623558851,0.9916458333333333,0.4688743637005488,0.9230833333333334
V5_GELU,4,38,0.021326528484234587,0.9924583333333333,0.44700388912359873,0.9221666666666667
V5_GELU,4,39,0.019058985906041926,0.9932708333333333,0.4786646666328112,0.9225
V5_GELU,4,40,0.019132141216711415,0.9933541666666666,0.46517929213742415,0.9215
V5_GELU,4,41,0.018814173426498503,0.9931875,0.4441183938980103,0.9214166666666667
V5_GELU,4,42,0.019772089209945987,0.99325,0.4710694458136956,0.9224166666666667
V5_GELU,4,43,0.01734985592707138,0.9938541666666667,0.4720685305843751,0.9210833333333334
V5_GELU,4,44,0.01683961754104045,0.9945625,0.4964786524524291,0.9211666666666667
V5_GELU,4,45,0.01714549623183363,0.994,0.4697423673868179,0.9241666666666667
V5_GELU,4,46,0.017664363336206104,0.9935625,0.4628300182422002,0.9240833333333334
V5_GELU,4,47,0.016663292420843693,0.9947291666666667,0.5530295195976893,0.91325
V5_GELU,4,48,0.0179342972151062,0.9936875,0.5012793437341849,0.9238333333333333
V5_GELU,4,49,0.01754372485546628,0.99375,0.48446037782231965,0.9218333333333333
V5_GELU,4,50,0.01579801987639318,0.995,0.49068687732021016,0.9228333333333333
