model,fold,epoch,train_loss,train_accuracy,val_loss,val_accuracy
V4_AvgPool,5,1,0.6142466250658035,0.7729166666666667,0.41570714966456096,0.8451666666666666
V4_AvgPool,5,2,0.40230489828189214,0.8536875,0.3361564000447591,0.87975
V4_AvgPool,5,3,0.3499814892411232,0.871625,0.3037425050735474,0.8879166666666667
V4_AvgPool,5,4,0.3179287352959315,0.884125,0.2854720051685969,0.8940833333333333
V4_AvgPool,5,5,0.2961581210990747,0.8921458333333333,0.27392942480246224,0.8986666666666666
V4_AvgPool,5,6,0.2786935869057973,0.8985416666666667,0.25731881443659466,0.9064166666666666
V4_AvgPool,5,7,0.26274192931254703,0.9036041666666667,0.26275001696745554,0.9004166666666666
V4_AvgPool,5,8,0.249629713088274,0.9082916666666667,0.2602275946537654,0.9051666666666667
V4_AvgPool,5,9,0.23559096856911976,0.9133958333333333,0.24652742060025534,0.9113333333333333
V4_AvgPool,5,10,0.22286569717526436,0.916875,0.23981389383474985,0.9153333333333333
V4_AvgPool,5,11,0.21327124039828776,0.9216666666666666,0.22479849974314373,0.9200833333333334
V4_AvgPool,5,12,0.20387190015614032,0.9241041666666666,0.22915902427832285,0.91975
V4_AvgPool,5,13,0.19239089819788932,0.9285208333333334,0.23238190937042236,0.9179166666666667
V4_AvgPool,5,14,0.18867336359620093,0.9301458333333333,0.2220565795103709,0.9218333333333333
V4_AvgPool,5,15,0.17807458827396233,0.9338541666666667,0.22318474012613296,0.92225
V4_AvgPool,5,16,0.16803319875895978,0.93775,0.2262611496845881,0.9214166666666667
V4_AvgPool,5,17,0.16028917238861323,0.9394791666666666,0.21901625192165375,0.9226666666666666
V4_AvgPool,5,18,0.15423589810232322,0.9423333333333334,0.22584055477380752,0.9243333333333333
V4_AvgPool,5,19,0.14594662316143514,0.9444166666666667,0.21954050115744272,0.9255833333333333
V4_AvgPool,5,20,0.14116747022668522,0.94725,0.22505777976910274,0.9229166666666667
V4_AvgPool,5,21,0.13315496698766946,0.9493958333333333,0.2383538368741671,0.9248333333333333
V4_AvgPool,5,22,0.12751619410018125,0.9524375,0.22198144753774007,0.9260833333333334
V4_AvgPool,5,23,0.12279843090722958,0.9532916666666666,0.23353555510441462,0.9246666666666666
V4_AvgPool,5,24,0.1173148196178178,0.9554583333333333,0.24416313606500625,0.9250833333333334
V4_AvgPool,5,25,0.1127126127332449,0.9575625,0.24300365516543387,0.9235833333333333
V4_AvgPool,5,26,0.10796965704858304,0.9589791666666667,0.24665104951461156,0.92575
V4_AvgPool,5,27,0.10228793536499142,0.9608333333333333,0.26491436596711476,0.9214166666666667
V4_AvgPool,5,28,0.09982882565880816,0.9602291666666667,0.253281693170468,0.92625
V4_AvgPool,5,29,0.0949264067436258,0.9630625,0.26443331654866536,0.9268333333333333
V4_AvgPool,5,30,0.0924188383606573,0.9634375,0.2644589860041936,0.9269166666666667
V4_AvgPool,5,31,0.08893372952441374,0.9657083333333333,0.2675392539103826,0.9245
V4_AvgPool,5,32,0.08423634172789753,0.9674166666666667,0.27878632094462713,0.92525
V4_AvgPool,5,33,0.08063063804308573,0.9684791666666667,0.2691318681339423,0.9245833333333333
V4_AvgPool,5,34,0.08073560039016107,0.9682083333333333,0.27393262402216595,0.9285833333333333
V4_AvgPool,5,35,0.0765549370807906,0.9702083333333333,0.28966601757208504,0.9271666666666667
V4_AvgPool,5,36,0.07594183515881499,0.969875,0.28012540739774705,0.9260833333333334
V4_AvgPool,5,37,0.06914812248696883,0.9725625,0.30323588226238885,0.9248333333333333
V4_AvgPool,5,38,0.06745461258540551,0.9731666666666666,0.2818759205142657,0.92625
V4_AvgPool,5,39,0.0682150736382852,0.9735833333333334,0.3011183181504409,0.9281666666666667
V4_AvgPool,5,40,0.06361990952367584,0.9744791666666667,0.31190732123951115,0.9291666666666667
V4_AvgPool,5,41,0.06424351576917495,0.9744583333333333,0.317535652021567,0.9243333333333333
V4_AvgPool,5,42,0.06229931158386171,0.9749583333333334,0.31815433699886003,0.9268333333333333
V4_AvgPool,5,43,0.061815709646170336,0.9760625,0.3282833400915066,0.92875
V4_AvgPool,5,44,0.056340187743927045,0.97725,0.3563241465687752,0.9259166666666667
V4_AvgPool,5,45,0.05622230470863481,0.977625,0.35494398858149845,0.9240833333333334
V4_AvgPool,5,46,0.05806923267090072,0.9776875,0.3408611163000266,0.9291666666666667
V4_AvgPool,5,47,0.05422220045677386,0.9780833333333333,0.3287862508793672,0.9268333333333333
V4_AvgPool,5,48,0.054215840752546984,0.9787291666666667,0.3499376128415267,0.92875
V4_AvgPool,5,49,0.051009509916727744,0.9800416666666667,0.3982479206621647,0.926
V4_AvgPool,5,50,0.049130172773497176,0.9809375,0.36530140505731107,0.9286666666666666
