model,fold,epoch,train_loss,train_accuracy,val_loss,val_accuracy
V2_BatchNorm,2,1,0.4495219014187654,0.8373333333333334,0.31021938530604043,0.8868333333333334
V2_BatchNorm,2,2,0.3087226199110349,0.8883125,0.2770393841663996,0.8994166666666666
V2_BatchNorm,2,3,0.26832368048032124,0.9038958333333333,0.2607944851318995,0.9043333333333333
V2_BatchNorm,2,4,0.23997346426546573,0.9115625,0.24362735414505005,0.9106666666666666
V2_BatchNorm,2,5,0.2172375302662452,0.9203958333333333,0.24232136404514312,0.9084166666666667
V2_BatchNorm,2,6,0.20203997469196716,0.9244375,0.23067239733537037,0.9209166666666667
V2_BatchNorm,2,7,0.18042635470132032,0.9344166666666667,0.2773284573952357,0.89875
V2_BatchNorm,2,8,0.16818788920839628,0.9368958333333334,0.22778133328755695,0.9210833333333334
V2_BatchNorm,2,9,0.15251761503517627,0.943125,0.22261777329444885,0.9229166666666667
V2_BatchNorm,2,10,0.14304195775588355,0.9461458333333334,0.22738350411256156,0.9246666666666666
V2_BatchNorm,2,11,0.12901004609217245,0.9500416666666667,0.23576771213610967,0.9215833333333333
V2_BatchNorm,2,12,0.12122561083734036,0.9549166666666666,0.26354684364795683,0.915
V2_BatchNorm,2,13,0.10946985885749261,0.958375,0.2508498525420825,0.9221666666666667
V2_BatchNorm,2,14,0.09896142628788948,0.9626666666666667,0.27127145301302275,0.9213333333333333
V2_BatchNorm,2,15,0.09305020757143696,0.9647708333333334,0.2617339979012807,0.92
V2_BatchNorm,2,16,0.08758344870557387,0.9670208333333333,0.26527974678079286,0.9238333333333333
V2_BatchNorm,2,17,0.0808455198649317,0.9692083333333333,0.27802973727385205,0.9240833333333334
V2_BatchNorm,2,18,0.07477251322877904,0.97075,0.2993498373727004,0.9215833333333333
V2_BatchNorm,2,19,0.07125705774035304,0.9731458333333334,0.2843136263092359,0.9263333333333333
V2_BatchNorm,2,20,0.06661956572843095,0.974625,0.3201812359293302,0.92475
V2_BatchNorm,2,21,0.06368937307068458,0.9751458333333334,0.30555420215924584,0.9215833333333333
V2_BatchNorm,2,22,0.06071130701744308,0.9771041666666667,0.33928591308991113,0.9210833333333334
V2_BatchNorm,2,23,0.05776920802115152,0.9778333333333333,0.3146364762385686,0.9229166666666667
V2_BatchNorm,2,24,0.055002907038355864,0.9791875,0.33602230093876523,0.9240833333333334
V2_BatchNorm,2,25,0.05134242192267751,0.9809583333333334,0.3582912433544795,0.918
V2_BatchNorm,2,26,0.05267106662131846,0.9806458333333333,0.3696209934055805,0.9228333333333333
V2_BatchNorm,2,27,0.04606566176889464,0.98175,0.35142480780680974,0.9248333333333333
V2_BatchNorm,2,28,0.04770553688720489,0.9816458333333333,0.38146495531002683,0.92025
V2_BatchNorm,2,29,0.04619305575297525,0.9824166666666667,0.36401076553265255,0.924
V2_BatchNorm,2,30,0.0418884701152953,0.9846458333333333,0.3723643002708753,0.9226666666666666
V2_BatchNorm,2,31,0.04231853220099583,0.9835625,0.38899269583572943,0.9235
V2_BatchNorm,2,32,0.041574725427820036,0.9845208333333333,0.3922051317493121,0.9248333333333333
V2_BatchNorm,2,33,0.04190503499047676,0.9845625,0.40098491809765496,0.9244166666666667
V2_BatchNorm,2,34,0.03782309544718979,0.9855416666666666,0.4034603198965391,0.9220833333333334
V2_BatchNorm,2,35,0.03766486042140362,0.9858541666666667,0.46239069605867067,0.9165833333333333
V2_BatchNorm,2,36,0.03675973944404783,0.9861875,0.4201302268455426,0.922
V2_BatchNorm,2,37,0.03458071456554656,0.986625,0.39834535370270413,0.92325
V2_BatchNorm,2,38,0.0341442396795998,0.98675,0.43177885546783606,0.9234166666666667
V2_BatchNorm,2,39,0.034161635295507344,0.9876875,0.4441113415757815,0.9225833333333333
V2_BatchNorm,2,40,0.032547154958553925,0.9874375,0.4578645934959253,0.9245
V2_BatchNorm,2,41,0.035168182263577666,0.9870833333333333,0.447032400906086,0.9200833333333334
V2_BatchNorm,2,42,0.03143180926376954,0.9878333333333333,0.4632722229262193,0.9218333333333333
V2_BatchNorm,2,43,0.0311874922720599,0.9882083333333334,0.4371813546568155,0.92375
V2_BatchNorm,2,44,0.030420112609436424,0.9884583333333333,0.5083898793508609,0.9221666666666667
V2_BatchNorm,2,45,0.030000580813347673,0.9889166666666667,0.4672174475590388,0.9230833333333334
V2_BatchNorm,2,46,0.03006787061310994,0.98875,0.47128475731859604,0.92425
V2_BatchNorm,2,47,0.029277803766691552,0.9892708333333333,0.46903005735079445,0.92175
V2_BatchNorm,2,48,0.027525373930169735,0.9894375,0.4851258210465312,0.9236666666666666
V2_BatchNorm,2,49,0.02912140906241257,0.989125,0.5322464605371158,0.91525
V2_BatchNorm,2,50,0.026334509658704822,0.9903958333333334,0.45832689002652965,0.9250833333333334
