model,fold,epoch,train_loss,train_accuracy,val_loss,val_accuracy
V6_NoDropout,3,1,0.5030974468787511,0.8182083333333333,0.3384733597437541,0.8785
V6_NoDropout,3,2,0.3209642594158649,0.8835625,0.2897526948054632,0.8959166666666667
V6_NoDropout,3,3,0.272541987935702,0.9005416666666667,0.2644641692241033,0.9018333333333334
V6_NoDropout,3,4,0.2396275039513906,0.91225,0.24440552337964375,0.9141666666666667
V6_NoDropout,3,5,0.21687173431118328,0.9201041666666666,0.22299420446157456,0.9180833333333334
V6_NoDropout,3,6,0.19452857991556327,0.9288333333333333,0.21690593284368515,0.922
V6_NoDropout,3,7,0.17366499062875906,0.9365833333333333,0.22016832367579142,0.9194166666666667
V6_NoDropout,3,8,0.1555836598748962,0.9429166666666666,0.22902778706947963,0.9204166666666667
V6_NoDropout,3,9,0.13745204243188103,0.9480625,0.2315291021267573,0.9191666666666667
V6_NoDropout,3,10,0.12296564700702826,0.9544375,0.2380941309829553,0.9198333333333333
V6_NoDropout,3,11,0.10675088875119884,0.96075,0.24698562687635423,0.9231666666666667
V6_NoDropout,3,12,0.0930218170247972,0.9655208333333334,0.2576395316720009,0.9191666666666667
V6_NoDropout,3,13,0.08208727468550205,0.9705833333333334,0.2640626232028008,0.9206666666666666
V6_NoDropout,3,14,0.06853090991079808,0.9746875,0.2752047985891501,0.9211666666666667
V6_NoDropout,3,15,0.05931590864776323,0.9780208333333333,0.30101123546560604,0.9190833333333334
V6_NoDropout,3,16,0.05484834941290319,0.9802916666666667,0.3163487591644128,0.9208333333333333
V6_NoDropout,3,17,0.043170209736252824,0.9845416666666666,0.33167071962356565,0.9194166666666667
V6_NoDropout,3,18,0.0397370685475568,0.9860208333333333,0.3791667616069317,0.9161666666666667
V6_NoDropout,3,19,0.03165193237892042,0.9888541666666667,0.3552519886394342,0.92
V6_NoDropout,3,20,0.028556649052926028,0.9896041666666666,0.415107166826725,0.9149166666666667
V6_NoDropout,3,21,0.02942568322822141,0.9893958333333334,0.40518822612365085,0.92225
V6_NoDropout,3,22,0.02711901857331395,0.9904375,0.4090151045670112,0.92225
V6_NoDropout,3,23,0.02310992521451165,0.9918333333333333,0.46277820320924123,0.914
V6_NoDropout,3,24,0.020861109966024135,0.9928333333333333,0.4470721938411395,0.9186666666666666
V6_NoDropout,3,25,0.017051789889432258,0.9942083333333334,0.47821841476112603,0.9179166666666667
V6_NoDropout,3,26,0.02114395173503241,0.9925833333333334,0.46143403005599976,0.9159166666666667
V6_NoDropout,3,27,0.017087325819050116,0.9940625,0.4960077452858289,0.9161666666666667
V6_NoDropout,3,28,0.016966027851720963,0.9940416666666667,0.5022691314518452,0.9185
V6_NoDropout,3,29,0.017553546868730337,0.9943958333333334,0.518928335905075,0.9205
V6_NoDropout,3,30,0.014889392447468707,0.99475,0.5711913399895032,0.9156666666666666
V6_NoDropout,3,31,0.014883660407407054,0.9948333333333333,0.5466648992498716,0.9171666666666667
V6_NoDropout,3,32,0.016919451960381898,0.9943958333333334,0.5214328948656718,0.9216666666666666
V6_NoDropout,3,33,0.009094451795278777,0.9969166666666667,0.5757295716007551,0.9139166666666667
V6_NoDropout,3,34,0.018089518825538106,0.9938333333333333,0.552993084569772,0.9164166666666667
V6_NoDropout,3,35,0.013024302999860083,0.995625,0.7549474466443061,0.9086666666666666
V6_NoDropout,3,36,0.015254822436919009,0.9946041666666666,0.575851062844197,0.922
V6_NoDropout,3,37,0.013429362761598288,0.995125,0.5232218587572376,0.9200833333333334
V6_NoDropout,3,38,0.008105380671064874,0.9975416666666667,0.5944733951936165,0.91975
V6_NoDropout,3,39,0.01168613281147312,0.9958333333333333,0.5876022282888492,0.9148333333333334
V6_NoDropout,3,40,0.009803929105091811,0.9965625,0.5742394562760988,0.9168333333333333
V6_NoDropout,3,41,0.013538531880608691,0.9950833333333333,0.5820514193971952,0.9205
V6_NoDropout,3,42,0.013595672149424596,0.9952291666666667,0.6131500526542465,0.9184166666666667
V6_NoDropout,3,43,0.012092721408470728,0.9958541666666667,0.6622635478675365,0.91525
V6_NoDropout,3,44,0.008748723895424821,0.9971458333333333,0.7089058417876561,0.9136666666666666
V6_NoDropout,3,45,0.00941081178740569,0.997,0.6326128173209726,0.9200833333333334
V6_NoDropout,3,46,0.014923522912321763,0.9950625,0.6468847653319438,0.9195833333333333
V6_NoDropout,3,47,0.01248112044694517,0.99625,0.6351760758310556,0.9199166666666667
V6_NoDropout,3,48,0.006285432410478582,0.9978333333333333,0.6769213467612862,0.9205833333333333
V6_NoDropout,3,49,0.010428445232332403,0.9964375,0.664575555185477,0.9168333333333333
V6_NoDropout,3,50,0.008725666304325993,0.9973541666666667,0.7017472465535005,0.9125833333333333
