model,fold,epoch,train_loss,train_accuracy,val_loss,val_accuracy
V7_Deeper,5,1,0.47190153461694717,0.8308958333333333,0.3113456137975057,0.8864166666666666
V7_Deeper,5,2,0.30886539035042126,0.887125,0.29153547223409015,0.89075
V7_Deeper,5,3,0.26671644431352615,0.90275,0.35122239422798157,0.8739166666666667
V7_Deeper,5,4,0.23733898490667343,0.914,0.2606584201653798,0.9060833333333334
V7_Deeper,5,5,0.21625237631301086,0.920875,0.24352256725231805,0.9121666666666667
V7_Deeper,5,6,0.20103610079487164,0.9252291666666667,0.2633320931593577,0.9063333333333333
V7_Deeper,5,7,0.18458962208777666,0.9318958333333334,0.2706664492289225,0.9040833333333333
V7_Deeper,5,8,0.17217426443845033,0.9360416666666667,0.23336849415302277,0.9174166666666667
V7_Deeper,5,9,0.16025248027592898,0.9399583333333333,0.2537876779437065,0.9128333333333334
V7_Deeper,5,10,0.15078810001785556,0.9432083333333333,0.2625234573483467,0.9130833333333334
V7_Deeper,5,11,0.13942877603322268,0.9477291666666666,0.2623960631291072,0.91525
V7_Deeper,5,12,0.1279704587434729,0.9513958333333333,0.28035949860016507,0.9093333333333333
V7_Deeper,5,13,0.11936026057352622,0.9552916666666667,0.2614578332106272,0.9179166666666667
V7_Deeper,5,14,0.10853295497347912,0.9595,0.29374128131071725,0.91075
V7_Deeper,5,15,0.10636591519663731,0.9589375,0.29810109027226767,0.9134166666666667
V7_Deeper,5,16,0.10279939413194855,0.9599791666666667,0.297006770948569,0.9163333333333333
V7_Deeper,5,17,0.09269252001866699,0.9640625,0.31743215648333234,0.91025
V7_Deeper,5,18,0.0878998628805081,0.9665416666666666,0.3132794316013654,0.9136666666666666
V7_Deeper,5,19,0.08386171505693346,0.9671458333333334,0.3172449726065,0.9160833333333334
V7_Deeper,5,20,0.07718908460934956,0.9698541666666667,0.36368866747617723,0.9053333333333333
V7_Deeper,5,21,0.07461475458617012,0.9706875,0.34834223794937136,0.9145833333333333
V7_Deeper,5,22,0.07531901086556415,0.9711666666666666,0.3470168915390968,0.9106666666666666
V7_Deeper,5,23,0.06672500809996078,0.9746666666666667,0.34988422149419784,0.9148333333333334
V7_Deeper,5,24,0.06797333524376153,0.9738333333333333,0.3613757765094439,0.9136666666666666
V7_Deeper,5,25,0.06344310891845574,0.976,0.3744426168402036,0.91275
V7_Deeper,5,26,0.057513182730724415,0.9783333333333334,0.41632108944654467,0.9148333333333334
V7_Deeper,5,27,0.05729172466571132,0.9777708333333334,0.44363469451665877,0.9113333333333333
V7_Deeper,5,28,0.05580541881391158,0.9786666666666667,0.40341087748607,0.9119166666666667
V7_Deeper,5,29,0.05629877033829689,0.979,0.41965184326966604,0.90925
V7_Deeper,5,30,0.04888146791358789,0.9814583333333333,0.4384252168337504,0.9106666666666666
V7_Deeper,5,31,0.052964439603189625,0.9805625,0.43601254681746165,0.91375
V7_Deeper,5,32,0.04751265452786659,0.98225,0.47193219542503356,0.9093333333333333
V7_Deeper,5,33,0.051235991935944185,0.9811875,0.44381339524189634,0.9146666666666666
V7_Deeper,5,34,0.04401805538637563,0.9832291666666667,0.4462503550052643,0.9095
V7_Deeper,5,35,0.0476720190482835,0.9823333333333333,0.41514112198352815,0.9135833333333333
V7_Deeper,5,36,0.04511178331333213,0.9834375,0.5079279279311498,0.9104166666666667
V7_Deeper,5,37,0.04333116468042135,0.9832916666666667,0.47627026174465814,0.9103333333333333
V7_Deeper,5,38,0.04006826667984327,0.98475,0.5184394517292579,0.9105833333333333
V7_Deeper,5,39,0.042544336459133775,0.9841458333333334,0.46732227952281635,0.9143333333333333
V7_Deeper,5,40,0.03978278741737207,0.9853958333333334,0.49901333317160607,0.9153333333333333
V7_Deeper,5,41,0.03969943888570803,0.9851666666666666,0.518845398897926,0.9134166666666667
V7_Deeper,5,42,0.038266302866550785,0.9851041666666667,0.49847670747339723,0.914
V7_Deeper,5,43,0.03774942086761197,0.9860416666666667,0.5153370630045732,0.9098333333333334
V7_Deeper,5,44,0.03577559015628261,0.9872916666666667,0.5093119150400162,0.9123333333333333
V7_Deeper,5,45,0.037387991099773595,0.9857291666666667,0.524806476367327,0.9120833333333334
V7_Deeper,5,46,0.03577622753125615,0.9865,0.5336430024231473,0.9119166666666667
V7_Deeper,5,47,0.033874268218981644,0.9870416666666667,0.5684496234456698,0.91125
V7_Deeper,5,48,0.03277642643114086,0.9880208333333333,0.5694925836722056,0.9025
V7_Deeper,5,49,0.03262307263763311,0.9881666666666666,0.5549459199408691,0.9114166666666667
V7_Deeper,5,50,0.033844078817094364,0.98825,0.5523416419724624,0.9085833333333333
