model,fold,epoch,train_loss,train_accuracy,val_loss,val_accuracy
V3_LargerKernel,5,1,0.5310234103600184,0.8058541666666666,0.3704784429073334,0.8581666666666666
V3_LargerKernel,5,2,0.33887952892978984,0.8782916666666667,0.301408149321874,0.8859166666666667
V3_LargerKernel,5,3,0.28689516681432725,0.8957916666666667,0.2968747453292211,0.89575
V3_LargerKernel,5,4,0.26194250661631424,0.9045,0.24876315796375276,0.9105
V3_LargerKernel,5,5,0.23398683179418245,0.9134166666666667,0.24331452826658884,0.9109166666666667
V3_LargerKernel,5,6,0.21418350980679193,0.9207708333333333,0.24344505836566288,0.9085
V3_LargerKernel,5,7,0.19461363366246223,0.9274583333333334,0.2452559351126353,0.9125
V3_LargerKernel,5,8,0.17965586770574252,0.9336875,0.23555133759975433,0.91925
V3_LargerKernel,5,9,0.16273140059411526,0.9388125,0.2415139277180036,0.9155
V3_LargerKernel,5,10,0.1518020981202523,0.9434166666666667,0.23518663450082142,0.9184166666666667
V3_LargerKernel,5,11,0.14025126528243223,0.9463125,0.2463571086724599,0.92325
V3_LargerKernel,5,12,0.12738239877919355,0.9518958333333334,0.24647370018561682,0.9143333333333333
V3_LargerKernel,5,13,0.11749699109171828,0.9550625,0.25076943374673527,0.9195
V3_LargerKernel,5,14,0.10974662146841486,0.9572291666666667,0.27473679465055467,0.91775
V3_LargerKernel,5,15,0.10156337754428386,0.9613541666666666,0.2832455364068349,0.9193333333333333
V3_LargerKernel,5,16,0.08929636458617946,0.9660625,0.2867663252353668,0.9211666666666667
V3_LargerKernel,5,17,0.08640312016010285,0.9667291666666666,0.2930210658709208,0.9221666666666667
V3_LargerKernel,5,18,0.08039579553281267,0.968625,0.3078022196094195,0.9199166666666667
V3_LargerKernel,5,19,0.07674039787364503,0.9700833333333333,0.34090875132381915,0.9229166666666667
V3_LargerKernel,5,20,0.06997046130150557,0.9729375,0.33408258922894796,0.9215
V3_LargerKernel,5,21,0.0681086648820589,0.9734166666666667,0.33718474169572193,0.9195
V3_LargerKernel,5,22,0.0635416308986023,0.9753125,0.3618547811160485,0.92075
V3_LargerKernel,5,23,0.061932242509598535,0.976,0.3416535223821799,0.9225
V3_LargerKernel,5,24,0.059315369953090946,0.9765416666666666,0.3478452006479104,0.9225
V3_LargerKernel,5,25,0.057989531572287284,0.9777083333333333,0.34445348608493803,0.9203333333333333
V3_LargerKernel,5,26,0.05590117502740274,0.9786458333333333,0.3825870590011279,0.91875
V3_LargerKernel,5,27,0.050095873764560865,0.9804791666666667,0.40385103213042023,0.9199166666666667
V3_LargerKernel,5,28,0.051617864991383,0.9801458333333334,0.40605350289742154,0.9199166666666667
V3_LargerKernel,5,29,0.04742456713016145,0.9817708333333334,0.4411434178352356,0.9215
V3_LargerKernel,5,30,0.04644077195428933,0.9818125,0.43635723956425987,0.9218333333333333
V3_LargerKernel,5,31,0.046191233077785,0.9820625,0.4360527145663897,0.92125
V3_LargerKernel,5,32,0.04439443227897088,0.9826666666666667,0.4389206573565801,0.9206666666666666
V3_LargerKernel,5,33,0.04183981109309631,0.9841041666666667,0.43184683372080324,0.9206666666666666
V3_LargerKernel,5,34,0.0403684403920779,0.98425,0.4510904600645105,0.9205833333333333
V3_LargerKernel,5,35,0.039187906042711496,0.985375,0.4852019083220512,0.92225
V3_LargerKernel,5,36,0.04099122326522289,0.9845625,0.4791162081261476,0.9215
V3_LargerKernel,5,37,0.03868207101267763,0.9850208333333333,0.5091657429635524,0.9200833333333334
V3_LargerKernel,5,38,0.03744822649626682,0.9858125,0.5091372998158137,0.9211666666666667
V3_LargerKernel,5,39,0.03878755439544329,0.9861458333333334,0.48002532258753977,0.9165833333333333
V3_LargerKernel,5,40,0.04028822551372772,0.9851875,0.478608234723409,0.91925
V3_LargerKernel,5,41,0.034964733715693,0.9873125,0.5928480982482434,0.9205
V3_LargerKernel,5,42,0.038436975988831064,0.9853958333333334,0.528722509543101,0.9190833333333334
V3_LargerKernel,5,43,0.032182237757525094,0.9882708333333333,0.5098675214151541,0.9209166666666667
V3_LargerKernel,5,44,0.03358288656627216,0.9873125,0.5203435715238254,0.9131666666666667
V3_LargerKernel,5,45,0.03626659129181644,0.9871666666666666,0.5333308397450794,0.91925
V3_LargerKernel,5,46,0.031646816502102104,0.9878958333333333,0.5573421049524719,0.9193333333333333
V3_LargerKernel,5,47,0.03676542858139146,0.986375,0.5467371296187242,0.9200833333333334
V3_LargerKernel,5,48,0.029847344907718554,0.989375,0.5274566353062788,0.9203333333333333
V3_LargerKernel,5,49,0.03085509508207906,0.9881458333333333,0.6177815208037695,0.9219166666666667
V3_LargerKernel,5,50,0.03340547989595992,0.987,0.5785986428894102,0.9200833333333334
